,nrOfConversations,longestConversation,longestConversationInDays,averageConversationLength,averageConversationLengthInDays,medianConversationLength,medianConversationLengthInDays,nrOfOneMessageConversations,percentOfOneMessageConversations,nrOfGhostingsAfterInitialMessage,ageFilterMin,ageFilterMax,appOpens,matches,messagesReceived,messagesSent,swipeLikes,swipePasses,birthYear,createYear,F,M,bisexual,gay,straight,swipeRatio,successRate,accountAge,averagenrofConversations_annual,averagenrofOneMessageConversations_annual,averageMatches_annual,totalSwipes,averageSwipes_annual,averageappOpens_annual,messagesRatio,averagenrOfGhostingsAfterInitialMessage_annual,ghostingPercentage,ageFilterRange,swipesPerappOpen
997,156,232,238.77670138888888,15.076923076923077,6.212893815289649,4,0.012997685185185185,32,20.51282051282051,19,22,30,3833,1064,2663,2352,4526,28096,1996,2019,1,0,1,0,0,0.16109054669703873,0.2350861688024746,3,52.0,10.666666666666666,354.6666666666667,32622,10874.0,1277.6666666666667,1.1322278911564625,6.333333333333333,0.12179487179487179,8,8.510827028437255
998,161,127,134.77848379629629,8.167701863354038,3.773948125143775,3,0.03561342592592592,20,12.422360248447205,1,18,26,31353,165,1279,1296,2714,137923,1995,2018,0,1,0,0,1,0.019677646222892482,0.06079587324981577,4,40.25,5.0,41.25,140637,35159.25,7838.25,0.9868827160493827,0.25,0.006211180124223602,8,4.485599464166109
1000,347,303,771.1366666666667,9.593659942363113,8.35762508005123,2,0.010763888888888889,121,34.87031700288185,41,30,40,12246,589,2710,2864,34622,98965,1978,2017,0,1,0,0,1,0.3498408528267569,0.017012304315175322,5,69.4,24.2,117.8,133587,26717.4,2449.2,0.9462290502793296,8.2,0.11815561959654179,10,10.908623223909848
1002,67,28,2.096134259259259,4.522388059701493,0.27768743090105025,2,0.009456018518518518,27,40.298507462686565,5,18,34,4772,274,310,304,15775,24235,1998,2018,0,1,0,0,1,0.6509180936661852,0.017369255150554676,4,16.75,6.75,68.5,40010,10002.5,1193.0,1.019736842105263,1.25,0.07462686567164178,16,8.384325230511315
1003,889,343,600.3192708333333,10.217097862767154,2.954530175915518,4,0.026226851851851852,183,20.58492688413948,24,18,42,10540,1204,4721,6142,26670,49077,1988,2019,0,1,0,0,1,0.5434317501069748,0.04514435695538058,3,296.3333333333333,61.0,401.3333333333333,75747,25249.0,3513.3333333333335,0.7686421361120156,8.0,0.02699662542182227,24,7.1866223908918405
1004,13,16,23.168194444444445,5.461538461538462,2.2757843660968664,1,0.0,7,53.84615384615385,0,24,34,725,24,49,63,1455,1967,1991,2020,0,1,0,0,1,0.7397051347229283,0.016494845360824743,2,6.5,3.5,12.0,3422,1711.0,362.5,0.7777777777777778,0.0,0.0,10,4.72
1005,2420,540,284.32797453703705,8.500413223140496,1.7367446434037352,1,0.0,571,23.59504132231405,659,18,50,21221,8597,13285,14887,455451,4721,1998,2020,0,1,0,0,1,96.47341664901504,0.01887579563992614,2,1210.0,285.5,4298.5,460172,230086.0,10610.5,0.8923893329750789,329.5,0.27231404958677685,32,21.684746241930164
1006,202,17,119.9147800925926,2.603960396039604,0.8367408094976164,1,0.0,79,39.10891089108911,24,18,28,1985,460,348,316,11326,14219,1989,2018,0,1,0,0,1,0.7965398410577397,0.04061451527458944,4,50.5,19.75,115.0,25545,6386.25,496.25,1.1012658227848102,6.0,0.1188118811881188,10,12.869017632241814
1007,55,103,55.8287962962963,10.418181818181818,6.041722432659932,2,0.06738425925925925,21,38.18181818181819,1,20,26,1011,83,488,571,8192,3695,1998,2017,0,1,0,0,1,2.217050067658999,0.0101318359375,5,11.0,4.2,16.6,11887,2377.4,202.2,0.8546409807355516,0.2,0.01818181818181818,6,11.757665677546983
1008,91,127,91.09601851851852,19.175824175824175,8.312016305453803,8,1.6169444444444445,9,9.89010989010989,4,23,35,4531,132,865,1750,2836,3712,1987,2019,0,1,0,0,1,0.7640086206896551,0.0465444287729196,3,30.333333333333332,3.0,44.0,6548,2182.6666666666665,1510.3333333333333,0.4942857142857143,1.3333333333333333,0.04395604395604396,12,1.4451555947914367
1009,56,74,106.34640046296296,9.75,7.4293969080687825,3,0.6914930555555555,16,28.57142857142857,0,19,26,1097,90,319,352,3042,13177,1997,2018,0,1,0,0,1,0.2308567959323063,0.029585798816568046,4,14.0,4.0,22.5,16219,4054.75,274.25,0.90625,0.0,0.0,7,14.784867821330902
1012,990,148,1729.6209953703703,7.183838383838384,17.46890955854845,2,0.0013310185185185185,364,36.76767676767677,87,18,1000,13576,2221,5948,6348,143102,10143,1987,2014,0,1,0,0,1,14.108449176772158,0.015520398037763273,8,123.75,45.5,277.625,153245,19155.625,1697.0,0.9369880277252678,10.875,0.08787878787878788,982,11.287934590453743
1013,89,130,10.27761574074074,7.213483146067416,1.0470179203079484,2,0.002673611111111111,32,35.95505617977528,10,21,35,6524,389,602,613,37964,101100,1990,2017,0,1,0,0,1,0.37550939663699306,0.010246549362553998,5,17.8,6.4,77.8,139064,27812.8,1304.8,0.9820554649265906,2.0,0.11235955056179775,14,21.31575720416922
1015,26,165,97.80400462962963,16.192307692307693,14.026765936609685,2,4.747094907407408,8,30.76923076923077,0,18,27,1925,22,357,387,9505,1060,1995,2020,0,1,0,0,1,8.966981132075471,0.0023145712782745922,2,13.0,4.0,11.0,10565,5282.5,962.5,0.9224806201550387,0.0,0.0,9,5.488311688311688
1016,35,26,105.61168981481481,5.257142857142857,4.781902116402117,3,0.6385648148148149,8,22.857142857142858,3,18,25,2353,232,268,199,14302,10814,1998,2019,0,1,0,0,1,1.3225448492694656,0.016221507481471123,3,11.666666666666666,2.6666666666666665,77.33333333333333,25116,8372.0,784.3333333333334,1.3467336683417086,1.0,0.08571428571428572,7,10.67403314917127
1017,144,351,9.086319444444445,9.180555555555555,0.46938327867798346,2,9.259259259259259e-05,23,15.972222222222221,39,18,1000,3318,498,828,934,24075,1257,1998,2021,0,1,0,0,1,19.1527446300716,0.020685358255451713,1,144.0,23.0,498.0,25332,25332.0,3318.0,0.8865096359743041,39.0,0.2708333333333333,982,7.634719710669078
1019,222,353,33.50574074074074,11.572072072072071,0.9777078641141145,2,0.00018518518518518518,21,9.45945945945946,88,21,25,2031,826,51,5,956,8064,1996,2014,1,0,0,0,1,0.1185515873015873,0.8640167364016736,8,27.75,2.625,103.25,9020,1127.5,253.875,10.2,11.0,0.3963963963963964,4,4.441161989167898
1021,1205,79,252.62988425925926,3.340248962655602,2.234225257415093,1,0.0,561,46.55601659751037,137,18,23,7243,2523,2054,2227,8814,58019,2000,2020,0,1,0,0,1,0.1519157517365001,0.2862491490810075,2,602.5,280.5,1261.5,66833,33416.5,3621.5,0.9223170184104176,68.5,0.11369294605809128,5,9.227253900317548
1023,16,28,1.4343518518518519,5.375,0.17761284722222223,2,0.0001273148148148148,5,31.25,3,20,50,883,122,65,82,3951,6924,1997,2018,0,1,0,0,1,0.5706239168110918,0.03087825866869147,4,4.0,1.25,30.5,10875,2718.75,220.75,0.7926829268292683,0.75,0.1875,30,12.315968289920725
1024,140,35,187.73832175925926,3.7071428571428573,8.775839616402118,2,0.00011574074074074075,68,48.57142857142857,0,22,28,4757,151,359,503,6940,21576,1997,2019,0,1,0,0,1,0.3216536892843901,0.02175792507204611,3,46.666666666666664,22.666666666666668,50.333333333333336,28516,9505.333333333334,1585.6666666666667,0.7137176938369781,0.0,0.0,6,5.994534370401514
1027,82,199,36.318009259259256,17.414634146341463,2.4254314871273714,3,0.06079861111111111,17,20.73170731707317,1,22,26,3103,108,998,1374,3072,19065,1996,2019,0,1,0,0,1,0.16113296616837136,0.03515625,3,27.333333333333332,5.666666666666667,36.0,22137,7379.0,1034.3333333333333,0.7263464337700145,0.3333333333333333,0.012195121951219513,4,7.134063809216887
1028,21,31,5.076331018518519,4.0476190476190474,0.385013778659612,1,0.0,12,57.14285714285714,3,20,25,328,64,37,53,3610,2642,1999,2020,0,1,0,0,1,1.3663890991672976,0.01772853185595568,2,10.5,6.0,32.0,6252,3126.0,164.0,0.6981132075471698,1.5,0.14285714285714285,5,19.0609756097561
1030,351,97,19.78894675925926,6.680911680911681,0.8893948177165781,2,0.011921296296296296,115,32.763532763532766,41,24,30,3881,616,3160,2391,1669,31452,1994,2020,1,0,0,0,1,0.05306498791809742,0.3690832834032355,2,175.5,57.5,308.0,33121,16560.5,1940.5,1.3216227519866164,20.5,0.1168091168091168,6,8.534140685390364
1032,48,58,6.991782407407407,4.5625,0.7568079668209876,1,0.0,20,41.66666666666667,6,20,23,2114,176,198,218,18833,32765,1998,2015,0,1,0,0,1,0.5747901724401038,0.009345298146869857,7,6.857142857142857,2.857142857142857,25.142857142857142,51598,7371.142857142857,302.0,0.908256880733945,0.8571428571428571,0.125,3,24.407757805108798
1033,60,97,37.059884259259256,7.9,1.8273290895061725,2,0.12171296296296297,21,35.0,0,18,22,2956,82,417,420,14121,6151,2001,2020,0,1,0,0,1,2.2957242724760203,0.005806954181715176,2,30.0,10.5,41.0,20272,10136.0,1478.0,0.9928571428571429,0.0,0.0,4,6.857916102841678
1034,91,78,13.157199074074073,5.56043956043956,0.9767682895807895,1,0.0,49,53.84615384615385,2,21,27,1854,77,126,115,20172,29112,1995,2020,0,1,0,0,1,0.6929101401483924,0.0038171723180646443,2,45.5,24.5,38.5,49284,24642.0,927.0,1.0956521739130434,1.0,0.02197802197802198,6,26.58252427184466
1035,214,232,285.30076388888887,14.214953271028037,3.941997663551403,2,0.002962962962962963,99,46.26168224299065,2,18,1000,11019,412,1994,2241,141151,36459,1991,2015,0,1,0,0,1,3.871499492580707,0.0029188599443149537,7,30.571428571428573,14.142857142857142,58.857142857142854,177610,25372.85714285714,1574.142857142857,0.8897813476126729,0.2857142857142857,0.009345794392523364,982,16.118522551955714
1036,237,61,67.24331018518518,6.227848101265823,1.128005010548523,3,0.003472222222222222,78,32.91139240506329,3,20,40,1060,145,595,635,1326,2810,1999,2020,0,1,0,0,1,0.4718861209964413,0.10935143288084465,2,118.5,39.0,72.5,4136,2068.0,530.0,0.937007874015748,1.5,0.012658227848101266,20,3.90188679245283
1038,87,1548,47.99893518518518,42.7816091954023,1.8156611856108982,2,0.06743055555555555,33,37.93103448275862,0,18,27,2039,78,3151,3307,381,1328,1993,2020,0,1,0,0,1,0.2868975903614458,0.2047244094488189,2,43.5,16.5,39.0,1709,854.5,1019.5,0.9528273359540369,0.0,0.0,9,0.8381559588033349
1040,737,312,608.9638310185185,12.146540027137043,3.627689519573843,3,0.029976851851851852,241,32.70013568521031,4,21,35,19969,1689,9297,8023,37339,107907,1993,2017,0,1,0,0,1,0.34602945128675616,0.045234205522376066,5,147.4,48.2,337.8,145246,29049.2,3993.8,1.1587934687772654,0.8,0.005427408412483039,14,7.27357403976163
1041,59,42,24.971886574074073,7.932203389830509,2.161446759259259,5,0.20252314814814815,14,23.728813559322035,4,24,30,706,109,688,525,202,13531,1996,2020,1,0,1,0,0,0.01492868228512305,0.5396039603960396,2,29.5,7.0,54.5,13733,6866.5,353.0,1.3104761904761906,2.0,0.06779661016949153,6,19.451841359773372
1043,6,12,2.969097222222222,6.5,1.5325597993827158,9,2.3846180555555554,1,16.666666666666664,0,20,30,764,11,4,5,1025,8902,1995,2020,0,1,0,0,1,0.1151426645697596,0.010731707317073172,2,3.0,0.5,5.5,9927,4963.5,382.0,0.8,0.0,0.0,10,12.993455497382199
1045,564,193,353.10648148148147,6.849290780141844,1.7714463077882843,2,0.024756944444444446,226,40.0709219858156,16,18,37,6684,911,4540,3668,11400,16272,1989,2017,0,1,0,0,1,0.700589970501475,0.07991228070175438,5,112.8,45.2,182.2,27672,5534.4,1336.8,1.23773173391494,3.2,0.028368794326241134,19,4.140035906642729
1047,139,92,65.14173611111111,11.647482014388489,3.101167316147083,4,0.22865740740740742,41,29.496402877697843,1,18,37,5343,211,1429,1622,4254,63386,1994,2020,0,1,0,0,1,0.06711261161770737,0.049600376116596144,2,69.5,20.5,105.5,67640,33820.0,2671.5,0.8810110974106042,0.5,0.007194244604316547,19,12.659554557364777
1049,85,52,35.56622685185185,10.047058823529412,1.6191839596949895,7,0.052939814814814815,11,12.941176470588237,2,23,27,2103,176,483,647,4906,34511,1995,2017,0,1,0,0,1,0.1421575729477558,0.03587443946188341,5,17.0,2.2,35.2,39417,7883.4,420.6,0.7465224111282844,0.4,0.023529411764705882,4,18.743223965763196
1050,80,22,27.54627314814815,3.35,1.2797242476851856,1,0.0,43,53.75,5,26,29,2774,92,198,181,16834,12097,1994,2018,0,1,0,0,1,1.3915846904191123,0.005465130093857669,4,20.0,10.75,23.0,28931,7232.75,693.5,1.0939226519337018,1.25,0.0625,3,10.429343907714491
1051,127,70,155.2821875,9.62992125984252,3.7407448417906095,4,0.13,30,23.62204724409449,3,18,27,1688,226,482,483,7153,40947,1999,2019,0,1,0,0,1,0.1746892324223997,0.03159513490843003,3,42.333333333333336,10.0,75.33333333333333,48100,16033.333333333334,562.6666666666666,0.9979296066252588,1.0,0.023622047244094488,9,28.49526066350711
1052,496,33,279.61502314814817,1.655241935483871,2.531413273782854,1,0.0,120,24.193548387096776,240,26,36,1827,1479,1963,822,3854,64045,1989,2018,1,0,0,0,1,0.060176438441720666,0.3837571354436949,4,124.0,30.0,369.75,67899,16974.75,456.75,2.3880778588807785,60.0,0.4838709677419355,10,37.164203612479476
1053,770,342,1904.3039699074075,12.519480519480519,12.15930322570949,3,0.030601851851851852,240,31.16883116883117,14,21,28,14673,897,6994,8875,58670,5150,1994,2014,0,1,0,0,1,11.392233009708738,0.015288904039543208,8,96.25,30.0,112.125,63820,7977.5,1834.125,0.788056338028169,1.75,0.01818181818181818,7,4.3494854494650035
1054,490,1389,198.40958333333333,22.973469387755102,1.9221035525321264,3,0.02230324074074074,136,27.755102040816325,37,22,30,7189,309,7377,5984,911,51383,2000,2021,1,0,1,0,0,0.01772959928380982,0.3391877058177827,1,490.0,136.0,309.0,52294,52294.0,7189.0,1.23278743315508,37.0,0.07551020408163266,8,7.274168869105578
1057,672,1077,2241.9826851851853,35.04613095238095,22.34424024470896,5,0.0752199074074074,142,21.13095238095238,21,18,41,10614,760,6787,10953,29984,123897,1980,2013,0,1,0,0,1,0.242007473950136,0.02534685165421558,9,74.66666666666667,15.777777777777779,84.44444444444444,153881,17097.88888888889,1179.3333333333333,0.6196475851364923,2.3333333333333335,0.03125,23,14.497927265875258
1059,3657,179,1526.1187615740741,6.890894175553733,4.859009864389944,2,0.0023263888888888887,1410,38.55619360131255,187,24,41,53960,6451,18585,20668,142240,288955,1980,2015,0,1,0,0,1,0.49225657974425086,0.0453529246344207,7,522.4285714285714,201.42857142857142,921.5714285714286,431195,61599.28571428572,7708.571428571428,0.8992161796013161,26.714285714285715,0.051134809953513806,17,7.991011860637509
1060,195,103,122.00884259259259,7.4512820512820515,2.1012835351377026,2,0.0005671296296296297,71,36.41025641025641,12,18,26,4883,716,1130,1325,13280,19700,1997,2017,0,1,0,0,1,0.6741116751269035,0.05391566265060241,5,39.0,14.2,143.2,32980,6596.0,976.6,0.8528301886792453,2.4,0.06153846153846154,8,6.754044644685644
1061,831,329,768.998912037037,13.132370637785801,8.744688920644474,4,0.049421296296296297,204,24.548736462093864,50,20,42,27286,1341,7728,9374,35039,37196,1995,2018,0,1,0,0,1,0.9420098935369394,0.03827164017237935,4,207.75,51.0,335.25,72235,18058.75,6821.5,0.824407936846597,12.5,0.06016847172081829,22,2.6473283002272225
1062,54,16,119.84709490740741,2.5925925925925926,4.079773448216735,2,5.787037037037037e-05,14,25.925925925925924,12,20,25,5053,662,165,139,18947,80387,1998,2016,0,1,0,0,1,0.23569731424235263,0.03493956826938301,6,9.0,2.3333333333333335,110.33333333333333,99334,16555.666666666668,842.1666666666666,1.1870503597122302,2.0,0.2222222222222222,5,19.658420740154362
1063,385,148,303.1005787037037,9.535064935064936,2.660692670755169,3,0.011493055555555555,99,25.71428571428571,6,20,40,7858,998,2350,3371,35037,35290,1993,2014,0,1,0,0,1,0.9928308302635307,0.028484173873333903,8,48.125,12.375,124.75,70327,8790.875,982.25,0.6971225155740136,0.75,0.015584415584415584,20,8.949732756426572
1064,65,27,92.03079861111111,4.338461538461538,2.186949608262108,2,0.015358796296296296,28,43.07692307692308,0,18,23,1841,51,154,204,4485,3086,1999,2019,0,1,0,0,1,1.4533376539209333,0.01137123745819398,3,21.666666666666668,9.333333333333334,17.0,7571,2523.6666666666665,613.6666666666666,0.7549019607843137,0.0,0.0,5,4.112438891906573
1065,57,23,2.747337962962963,2.9473684210526314,0.24916950942170232,1,0.0,33,57.89473684210527,1,18,32,785,87,122,135,4103,6540,1993,2020,0,1,0,0,1,0.6273700305810398,0.02120399707531075,2,28.5,16.5,43.5,10643,5321.5,392.5,0.9037037037037037,0.5,0.017543859649122806,14,13.55796178343949
1066,158,80,29.097372685185185,5.506329113924051,0.967599917955931,2,0.017777777777777778,58,36.708860759493675,9,25,35,3163,617,1080,841,8710,4602,1991,2020,0,1,0,0,1,1.8926553672316384,0.07083811710677382,2,79.0,29.0,308.5,13312,6656.0,1581.5,1.2841854934601664,4.5,0.056962025316455694,10,4.2086626620297185
1067,128,119,40.15028935185185,9.1875,2.433046332465278,2,0.042847222222222224,50,39.0625,2,24,35,3398,156,296,385,17153,58289,1991,2020,0,1,0,0,1,0.2942750776304277,0.00909461901708156,2,64.0,25.0,78.0,75442,37721.0,1699.0,0.7688311688311689,1.0,0.015625,11,22.201883460859328
1070,87,71,121.11712962962963,9.32183908045977,6.096640458705836,4,1.2114930555555556,18,20.689655172413794,0,21,29,2405,86,313,495,4369,20670,1996,2021,0,1,0,0,1,0.21136913401064344,0.019684138246738384,1,87.0,18.0,86.0,25039,25039.0,2405.0,0.6323232323232323,0.0,0.0,8,10.411226611226612
1071,52,454,106.3721412037037,50.65384615384615,9.78621060363248,14,1.2092476851851852,6,11.538461538461538,0,20,27,5064,74,1429,2642,5185,33793,1996,2016,0,1,1,0,0,0.15343414316574439,0.014271938283510125,6,8.666666666666666,1.0,12.333333333333334,38978,6496.333333333333,844.0,0.5408781226343679,0.0,0.0,7,7.697077409162717
1072,88,47,11.898946759259259,6.045454545454546,1.2419845591329965,3,0.0008912037037037037,8,9.090909090909092,6,21,36,3113,206,152,157,23575,21028,1992,2019,0,1,0,0,1,1.1211242153319383,0.008738069989395546,3,29.333333333333332,2.6666666666666665,68.66666666666667,44603,14867.666666666666,1037.6666666666667,0.9681528662420382,2.0,0.06818181818181818,15,14.327979441053646
1074,31,10,1.270150462962963,1.5483870967741935,0.09163045101553165,1,0.0,10,32.25806451612903,13,20,1000,558,167,73,48,10443,2346,1996,2019,0,1,0,0,1,4.451406649616368,0.015991573302690798,3,10.333333333333334,3.3333333333333335,55.666666666666664,12789,4263.0,186.0,1.5208333333333333,4.333333333333333,0.41935483870967744,980,22.919354838709676
1075,127,74,27.498726851851853,8.874015748031496,1.9806541630212884,3,0.08958333333333333,45,35.43307086614173,0,18,30,2582,84,401,517,15211,18187,1994,2014,0,1,0,0,1,0.83636663550888,0.005522319374137137,8,15.875,5.625,10.5,33398,4174.75,322.75,0.7756286266924565,0.0,0.0,12,12.934934159566227
1077,254,363,1442.8833680555556,10.625984251968504,22.18324502405948,4,0.0568287037037037,48,18.89763779527559,6,18,32,9056,596,2613,2660,23652,173142,1995,2014,0,1,0,0,1,0.13660463665661712,0.02519871469643159,8,31.75,6.0,74.5,196794,24599.25,1132.0,0.9823308270676692,0.75,0.023622047244094488,14,21.73078621908127
1079,14,8,7.141111111111111,2.2857142857142856,1.0517195767195768,2,2.3148148148148147e-05,7,50.0,0,19,25,1204,48,27,32,5589,13015,1997,2015,0,1,0,0,1,0.4294275835574337,0.008588298443370907,7,2.0,1.0,6.857142857142857,18604,2657.714285714286,172.0,0.84375,0.0,0.0,6,15.451827242524917
1080,84,72,36.30603009259259,7.511904761904762,1.3079163910934741,1,0.0,7,8.333333333333332,39,24,34,459,61,325,264,103,6003,1996,2020,1,0,0,0,1,0.01715808762285524,0.5922330097087378,2,42.0,3.5,30.5,6106,3053.0,229.5,1.231060606060606,19.5,0.4642857142857143,10,13.302832244008714
1083,312,46,69.20922453703703,3.2403846153846154,1.595941506410257,1,0.0,191,61.21794871794872,6,18,34,1509,142,211,280,9102,5051,1997,2020,0,1,0,0,1,1.8020194020985942,0.015600966820479015,2,156.0,95.5,71.0,14153,7076.5,754.5,0.7535714285714286,3.0,0.019230769230769232,16,9.379058979456595
1084,226,86,515.0946643518519,4.849557522123894,5.348572240658799,1,0.0,115,50.88495575221239,2,21,40,5401,457,947,933,54673,15787,1996,2016,0,1,0,0,1,3.4631658959903717,0.008358787701424834,6,37.666666666666664,19.166666666666668,76.16666666666667,70460,11743.333333333334,900.1666666666666,1.015005359056806,0.3333333333333333,0.008849557522123894,19,13.045732271801517
1085,307,76,58.756875,3.8599348534201954,1.7537145991675698,2,0.002685185185185185,124,40.390879478827365,8,21,30,9975,478,1224,1196,8972,6666,1994,2018,0,1,0,0,1,1.3459345934593459,0.053276861346411054,4,76.75,31.0,119.5,15638,3909.5,2493.75,1.0234113712374582,2.0,0.026058631921824105,9,1.567719298245614
1086,408,63,96.63081018518518,5.784313725490196,2.642398499909223,3,0.1377662037037037,100,24.509803921568626,10,18,36,1521,124,181,265,5130,9430,1993,2020,0,1,0,0,1,0.5440084835630965,0.024171539961013646,2,204.0,50.0,62.0,14560,7280.0,760.5,0.6830188679245283,5.0,0.024509803921568627,18,9.572649572649572
